1,38,1,0
2,39,1,0
3,40,1,0
4,41,1,0
5,42,1,0
6,43,1,0
7,44,2,0
8,45,2,0
9,46,2,0
10,47,2,0
11,48,2,0
12,49,2,0
13,50,3,0
14,51,3,0
15,52,3,0
16,53,3,0
17,54,3,0
18,55,3,0
19,56,4,0
20,57,4,0
21,58,4,0
22,59,4,0
23,60,4,0
24,61,4,0
25,62,5,0
26,63,5,0
27,64,5,0
28,65,5,0
29,66,5,0
30,67,5,0
31,68,6,0
32,69,6,0
33,70,6,0
34,71,6,0
35,72,6,0
36,73,6,0
37,74,7,0
38,75,7,0
39,76,7,0
40,77,7,0
41,78,7,0
42,79,7,0
43,80,8,0
44,81,8,0
45,82,8,0
46,83,8,0
47,84,8,0
48,85,8,0
49,86,9,0
50,87,9,0
51,88,9,0
52,89,9,0
53,90,9,0
54,91,9,0
55,92,10,0
56,93,10,0
57,94,10,0
58,95,10,0
59,96,10,0
60,97,10,0
61,98,11,0
62,99,11,0
63,100,11,0
64,101,11,0
65,103,11,0
66,104,11,0
67,105,12,0
68,106,12,0
69,107,12,0
70,108,12,0
71,109,12,0
72,110,12,0
73,111,13,0
74,112,13,0
75,113,13,0
76,114,13,0
77,115,13,0
78,117,13,0
79,118,14,0
80,119,14,0
81,120,14,0
82,121,14,0
83,122,14,0
84,129,14,0
85,130,15,0
86,131,15,0
87,132,15,0
88,135,15,0
89,136,15,0
90,137,15,0
91,139,16,0
92,140,16,0
93,141,16,0
94,142,16,0
95,11,16,0
96,102,16,0
97,116,17,0
98,123,17,0
99,124,17,0
100,125,17,0
101,126,17,0
102,127,17,0
103,128,18,0
104,133,18,0
105,134,18,0
106,138,18,0
107,0,18,0
108,0,18,0
109,0,19,0
110,0,19,0
111,0,19,0
112,0,19,0
113,0,19,0
114,0,19,0
115,0,20,0
116,0,20,0
117,0,20,0
118,0,20,0
119,0,20,0
120,0,20,0
121,1,21,0
122,2,21,0
123,3,21,0
124,4,21,0
125,5,21,0
126,6,21,0
127,7,22,0
128,8,22,0
129,9,22,0
130,10,22,0
131,12,22,0
132,13,22,0
133,14,23,0
134,15,23,0
135,16,23,0
136,17,23,0
137,18,23,0
138,19,23,0
139,20,24,0
140,21,24,0
141,22,24,0
142,23,24,0
143,24,24,0
144,25,24,0
145,26,25,0
146,27,25,0
147,28,25,0
148,29,25,0
149,30,25,0
150,31,25,0
151,32,26,0
152,33,26,0
153,34,26,0
154,35,26,0
155,36,26,0
156,37,26,0
157,38,27,0
158,39,27,0
159,40,27,0
160,41,27,0
161,42,27,0
162,43,27,0
163,44,28,0
164,45,28,0
165,46,28,0
166,47,28,0
167,48,28,0
168,49,28,0
169,50,29,0
170,51,29,0
171,52,29,0
172,53,29,0
173,54,29,0
174,55,29,0
175,56,30,0
176,57,30,0
177,58,30,0
178,59,30,0
179,60,30,0
180,61,30,0
181,62,31,0
182,63,31,0
183,64,31,0
184,65,31,0
185,66,31,0
186,67,31,0
187,68,32,0
188,69,32,0
189,70,32,0
190,71,32,0
191,72,32,0
192,73,32,0
193,74,33,0
194,75,33,0
195,76,33,0
196,77,33,0
197,78,33,0
198,79,33,0
199,80,34,0
200,81,34,0
201,82,34,0
202,83,34,0
203,84,34,0
204,85,34,0
205,86,35,0
206,87,35,0
207,88,35,0
208,89,35,0
209,90,35,0
210,91,35,0
211,92,36,0
212,93,36,0
213,94,36,0
214,95,36,0
215,96,36,0
216,97,36,0
217,98,37,0
218,99,37,0
219,100,37,0
220,101,37,0
221,103,37,0
222,104,37,0
223,105,38,0
224,106,38,0
225,107,38,0
226,108,38,0
227,109,38,0
228,110,38,0
229,111,39,0
230,112,39,0
231,113,39,0
232,114,39,0
233,115,39,0
234,117,39,0
235,118,40,0
236,119,40,0
237,120,40,0
238,121,40,0
239,122,40,0
240,129,40,0
241,130,41,0
242,131,41,0
243,132,41,0
244,135,41,0
245,136,41,0
246,137,41,0
247,139,42,0
248,140,42,0
249,141,42,0
250,142,42,0
251,11,42,0
252,102,42,0
253,116,43,0
254,123,43,0
255,124,43,0
256,125,43,0
257,126,43,0
258,127,43,0
259,128,44,0
260,133,44,0
261,134,44,0
262,138,44,0
263,0,44,0
264,0,44,0
265,0,45,0
266,0,45,0
267,0,45,0
268,0,45,0
269,0,45,0
270,0,45,0
271,0,46,0
272,0,46,0
273,0,46,0
274,0,46,0
275,0,46,0
276,0,46,0
277,32,47,0
278,33,47,0
279,34,47,0
280,35,47,0
281,36,47,0
282,37,47,0
283,38,48,0
284,39,48,0
285,40,48,0
286,41,48,0
287,42,48,0
288,43,48,0
289,44,49,0
290,45,49,0
291,46,49,0
292,47,49,0
293,48,49,0
294,49,49,0
295,50,50,0
296,51,50,0
297,52,50,0
298,53,50,0
299,54,50,0
300,55,50,0
301,56,51,0
302,57,51,0
303,58,51,0
304,59,51,0
305,60,51,0
306,61,51,0
307,62,52,0
308,63,52,0
309,64,52,0
310,65,52,0
311,66,52,0
312,67,52,0
